timestamp,iteration,config_id,seed,epochs,val_loss,train_loss,wall_time_s,params_json
1772319709,2,11,42,100,0.8522252241770426,0.8494448661804199,958.8784799575806,"{""batch_size"": 128, ""lr"": 0.0025382635201255557, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 0.00029214980892945067}"
1772320668,2,10,42,100,0.8508812685807546,0.8503384675298419,958.665843963623,"{""batch_size"": 128, ""lr"": 0.000754875367259354, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 5.924201757553772e-07}"
1772321640,2,27,42,100,0.8510427872339884,0.8498165096555438,972.2067770957947,"{""batch_size"": 128, ""lr"": 0.0005581875524099774, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 8.010233113871923e-05}"
1772322613,2,22,42,100,0.8504668871561686,0.851428142615727,973.2214210033417,"{""batch_size"": 128, ""lr"": 0.001152413782028676, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 20, ""target_transform"": ""logC"", ""weight_decay"": 0.00010563839336602753}"
1772323573,2,30,42,100,0.8285723924636841,0.8305574847119195,959.0867624282837,"{""batch_size"": 128, ""lr"": 0.0013649654281526421, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 5, ""target_transform"": ""C"", ""weight_decay"": 5.140328558320951e-06}"
1772324555,2,31,42,100,0.850514551003774,0.8499037112508502,982.8706085681915,"{""batch_size"": 128, ""lr"": 0.0010683617685818116, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 9.615092969226177e-05}"
1772325499,2,32,42,100,0.8364826987187067,0.8359700679779053,943.2593173980713,"{""batch_size"": 64, ""lr"": 0.0012600282598197174, ""optimizer"": ""adam"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 10, ""target_transform"": ""C"", ""weight_decay"": 1.1694042160850728e-05}"
1772326464,2,33,42,100,0.8505654335021973,0.849428015095847,965.0463631153107,"{""batch_size"": 128, ""lr"": 0.0010531743126620068, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 9.718737651956707e-07}"
1772327411,2,34,42,100,0.8345443656047186,0.8341882196339694,946.7710099220276,"{""batch_size"": 64, ""lr"": 0.000300285786314405, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 10, ""target_transform"": ""C"", ""weight_decay"": 3.6492614711153503e-06}"
1772328374,2,35,42,100,0.8517006834348043,0.8505433648824692,963.3184237480164,"{""batch_size"": 128, ""lr"": 0.0004645864963823136, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 5, ""target_transform"": ""logC"", ""weight_decay"": 2.755552573490337e-06}"
1772329314,2,36,42,100,0.8338203479846319,0.8337996157732877,940.129576921463,"{""batch_size"": 64, ""lr"": 0.0021179973905984697, ""optimizer"": ""adam"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 5, ""target_transform"": ""C"", ""weight_decay"": 4.837437635505856e-07}"
1772330267,2,37,42,100,0.8288114666938782,0.8329317378146308,952.8675608634949,"{""batch_size"": 128, ""lr"": 0.0003205397654628392, ""optimizer"": ""adamw"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 5, ""target_transform"": ""C"", ""weight_decay"": 7.761524089270784e-07}"
1772331221,2,38,42,100,0.8514774839083353,0.8540869631937572,953.6607575416565,"{""batch_size"": 128, ""lr"": 0.0005604724498019057, ""optimizer"": ""adam"", ""scheduler_factor"": 0.8, ""scheduler_patience"": 10, ""target_transform"": ""logC"", ""weight_decay"": 3.442151389337022e-05}"
1772332158,2,39,42,100,0.8335937807957331,0.8332332882014188,937.5599873065948,"{""batch_size"": 64, ""lr"": 0.0010477484261284243, ""optimizer"": ""adam"", ""scheduler_factor"": 0.5, ""scheduler_patience"": 20, ""target_transform"": ""C"", ""weight_decay"": 0.00011607716459073856}"
